item_code,item_name,bedroom,bathroom,area,direction,address,total_price,unit_price,gross_unit_price,payment,property_Phòng ngủ,property_Phòng tắm,property_Diện tích sử dụng,property_Hướng,property_Hiện trạng nhà,property_Giấy tờ,property_Chiều dài,property_Chiều rộng,property_Diện tích đất,property_Độ rộng hẻm,property_Kết cấu nhà,property_Năm xây dựng,property_Độ rộng mặt tiền đường,utility_Na,"utility_Gần chợ, siêu thị",utility_Gần trường học,utility_Di chuyển thuận tiện ra trung tâm,utility_Thiết kế thông thoáng,"utility_Khu vực an ninh, yên tĩnh",utility_Gần mặt tiền đường,utility_Gần bệnh viện,"utility_Gần công viên, trung tâm",utility_Sân để xe rộng rãi,utility_Hẻm thông,utility_Cần bán gấp,utility_Nở hậu,utility_2 Mặt hẻm,utility_2 Mặt đường chính
346015,"Bán lô đất thổ cư có sẵn dãy nhà trọ và nhà xưởng, đường nhựa, diện tích 1,949.60m2 Xuân Thới Sơn Hóc Môn",,,1949.6 m²,Đ.Bắc,"Đ.Xuân Thới Sơn 36, X.Xuân Thới Sơn, H.Hóc Môn, Hồ Chí Minh",25 tỷ,,"12,8 triệu/m²","258,12 triệu/tháng",,,,Đ.Bắc,Đang ở,Sổ hồng,39.04 m,35.75 m,1949.6 m²,6 m,,,12 m,,True,True,,,,True,,,,,,,,
221430,Bán Nhà Cấp 4 Mặt Tiền Đường Xã Phú Xuân Huyện Nhà Bè,2,1,257 m²,Đ.Bắc,"Đ.Huỳnh Tấn Phát, X.Phú Xuân, H.Nhà Bè, Hồ Chí Minh",25 tỷ,"97,2 triệu/m²","97,2 triệu/m²","258,12 triệu/tháng",2,1,78.5 m²,Đ.Bắc,Đang ở,Sổ hồng,27.78 m,8.26 m,257 m²,,1 trệt,,30 m,,True,True,True,True,True,,True,True,True,,,,,
199986,"Bán nhà mặt tiền nở hậu, P.10, Tân Bình - gần ngã tư Âu Cơ Lạc Long Quân",3,2,83.7 m²,Đ.Nam,"Đ.Lạc Long Quân, P.10, Q.Tân Bình, Hồ Chí Minh",25 tỷ,"280,8 triệu/m²","298,6 triệu/m²","258,12 triệu/tháng",3,2,284.4 m²,Đ.Nam,Đang ở,Sổ hồng,26 m,4.7 m,83.7 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,16 m,True,,,,,,,,,,,,,,
80303,Nhà mặt tiền quận 1 khu dân cư sầm uất,10,5,43.4 m²,T.Nam,"Đ.Đinh Tiên Hoàng, P.Đa Kao, Q.1, Hồ Chí Minh",25 tỷ,"543,5 triệu/m²",576 triệu/m²,"258,12 triệu/tháng",10,5,268.3 m²,T.Nam,,Sổ hồng,20.57 m,3.65 m,43.4 m²,,"1 trệt, 1 tầng thượng + 5 lầu",,10 m,,True,True,True,,True,True,True,True,,,True,,,
346417,"Bán Nhà Mặt Tiền Phường Phú Thuận Quận 7 - Thích Hợp Mở Spa, Thẩm Mỹ Viện, Văn Phòng Công Ty",10,10,125 m²,Nam,"Đ.Hoàng Quốc Việt, P.Phú Thuận, Q.7, Hồ Chí Minh",25 tỷ,"180,5 triệu/m²",200 triệu/m²,"258,12 triệu/tháng",10,10,463.5 m²,Nam,,Sổ hồng,25 m,5 m,125 m²,,"1 trệt + 4 lầu, có tầng hầm",,20 m,,True,True,True,True,True,,True,True,,,,,,
169350,"Bán nhà mặt tiền quận Bình Thạnh, - Khu đông đúc thuận lợi kinh doanh",7,6,104.6 m²,T.Bắc,"Đ.Nguyễn Văn Đậu, P.11, Q.Bình Thạnh, Hồ Chí Minh",25 tỷ,"225,4 triệu/m²",239 triệu/m²,"258,12 triệu/tháng",7,6,312.5 m²,T.Bắc,,Sổ hồng,23.28 m,3.8 m,104.6 m²,,"1 trệt, 1 lửng + 2 lầu",,11 m,,True,,True,,,,,True,True,,,,,
166736,Bán nhà mặt tiền kinh doanh P. Bình Trị Đông A- Bình Tân - Đang cho thuê giá 26 triệu/tháng,10,10,182.4 m²,T.Nam,"Đ.Mã Lò, P.Bình Trị Đông A, Q.Bình Tân, Hồ Chí Minh",25 tỷ,"135,8 triệu/m²",137 triệu/m²,"258,12 triệu/tháng",10,10,67.3 m²,T.Nam,Đang cho thuê,Sổ hồng,43 m,8 m,182.4 m²,,1 trệt + 1 lầu,,20 m,,True,True,True,True,True,True,True,True,,,,,,
202575,Bán nhà nguyên căn mặt tiền đường ngay trung tâm Quận 5,4,3,39.03 m²,Đ.Bắc,"Đ.Huỳnh Mẫn Đạt, P.7, Q.5, Hồ Chí Minh",25 tỷ,"622,8 triệu/m²","640,5 triệu/m²","258,12 triệu/tháng",4,3,131.2 m²,Đ.Bắc,,Sổ hồng,4 m,10 m,39.03 m²,,"1 trệt, 1 tầng thượng + 3 lầu",,20 m,,True,True,True,True,,,True,True,True,,,,,
380178,Bán Nhà 1 Trệt 2 Lầu Căn Góc Mặt Tiền Đường Số Phường Tân Thuận Tây Quận 7 ,4,5,131 m²,Tây,"Đ.Số 12, P.Tân Thuận Tây, Q.7, Hồ Chí Minh",25 tỷ,"182,2 triệu/m²","190,8 triệu/m²","258,12 triệu/tháng",4,5,290.91 m²,Tây,Đang ở,Sổ hồng,20 m,7 m,131 m²,,1 trệt + 2 lầu,,12 m,,True,True,True,True,True,,True,True,,,,,,
263791,"Bán nhà mặt tiền Phường 15, Tân Bình, 8x22m, đang cho thuê giá cao ổn định hằng tháng.",2,2,168.2 m²,T.Nam,"Đ.Trường Chinh, P.15, Q.Tân Bình, Hồ Chí Minh",25 tỷ,142 triệu/m²,"148,6 triệu/m²","258,12 triệu/tháng",2,2,287.2 m²,T.Nam,Đang cho thuê,Sổ hồng,22 m,8 m,168.2 m²,,"1 trệt, 1 tầng thượng + 1 lầu",,60 m,,True,True,,,,,,,,,,,,
81815,BÁN ĐẤT NỀN MẶT TIỀN ĐƯỜNG CHÍNH XÃ LONG THỚI HUYỆN NHÀ BÈ,,,496.9 m²,Đ.Bắc,"Đ.Nguyễn Văn Tạo, X.Long Thới, H.Nhà Bè, Hồ Chí Minh",25 tỷ,,"50,3 triệu/m²","258,12 triệu/tháng",,,,Đ.Bắc,,Sổ hồng,40 m,13 m,496.9 m²,,,,15 m,,True,True,True,,True,True,True,True,,,,,,
323779,BÁN NHÀ MẶT TIỀN VƯỜN CHUỐI PHƯỜNG 4 QUẬN 3,5,5,25.5 m²,Đông,"Đ.Vườn Chuối, P.4, Q.3, Hồ Chí Minh",25 tỷ,"957,2 triệu/m²","980,3 triệu/m²","258,12 triệu/tháng",5,5,112.2 m²,Đông,,Sổ hồng,7.9 m,3.2 m,25.5 m²,,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,9 m,True,,,,,,,,,,,,,,
384994,Bán nhà mặt tiền đường Phường 9 Quận 5 - Nhà mới dọn vào ở ngay,6,6,57.7 m²,Bắc,"Đ.Nguyễn Chí Thanh, P.9, Q.5, Hồ Chí Minh",25 tỷ,"409,5 triệu/m²","433,2 triệu/m²","258,12 triệu/tháng",6,6,260.7 m²,Bắc,,Sổ hồng,16.7 m,3.95 m,57.7 m²,,"1 trệt, 1 tầng thượng + 3 lầu",,25 m,,True,True,True,True,True,True,True,True,,,,,,
404544,"Bán gấp lô đất thổ cư, 2 mặt tiền hẻm, phường Linh Trung, thành phố Thủ Đức",,,47.3 m²,Đ.Nam,"Đ.Xa Lộ Hà Nội, P.Linh Trung, Q.Thủ Đức, Hồ Chí Minh","3,1 tỷ",,"65,5 triệu/m²",32 triệu/tháng,,,,Đ.Nam,,Sổ hồng,8.98 m,5.46 m,47.3 m²,3 m,,,,,True,True,,,True,True,True,True,,True,True,,,
400709,Bán nhà riêng Quận 12 - Gần chợ Hiệp Thành,2,1,52.9 m²,T.Nam,"Đ.Hiệp Thành 13, P.Hiệp Thành, Q.12, Hồ Chí Minh",3 tỷ,"51,6 triệu/m²","56,7 triệu/m²","30,97 triệu/tháng",2,1,78.9 m²,T.Nam,,Sổ hồng,11.9 m,4.5 m,52.9 m²,2.85 m,"1 trệt, 1 lửng",,,,True,True,True,,True,True,,,,,,,,
370767,BÁN NHÀ MT PHƯỜNG 9 QUẬN PHÚ NHUẬN,2,2,21.1 m²,Nam,"Đ.Bùi Văn Thêm, P.9, Q.Phú Nhuận, Hồ Chí Minh","3,2 tỷ","144,9 triệu/m²","151,6 triệu/m²","33,04 triệu/tháng",2,2,42.4 m²,Nam,,Sổ hồng,6.01 m,3.21 m,21.1 m²,,1 trệt + 1 lầu,,6.96 m,,True,,True,,,,True,True,,,,,,
116787,"Nhà Phú Nhuận hẻm an ninh yên tĩnh, sổ hồng chính chủ",3,2,19.9 m²,Đ.Nam,"Đ.Phan Đình Phùng, P.1, Q.Phú Nhuận, Hồ Chí Minh",3 tỷ,134 triệu/m²,"150,7 triệu/m²","30,97 triệu/tháng",3,2,66.3 m²,Đ.Nam,Đang ở,Sổ hồng,9 m,2 m,19.9 m²,1.5 m,"1 trệt, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
239218,"Chính chủ bán nhà nhỏ, hẻm xe ba gác, nhà cũ tiện xây dựng mới",2,1,27.52 m²,,"Đ.Phan Đình Phùng, P.15, Q.Phú Nhuận, Hồ Chí Minh","3,4 tỷ","116,5 triệu/m²","123,5 triệu/m²","35,1 triệu/tháng",2,1,49.79 m²,,Đang ở,Sổ hồng,9 m,3 m,27.52 m²,2 m,1 trệt + 2 lầu,,,True,,,,,,,,,,,,,,
360847,BÁN NHÀ HẺM NGUYỄN THƯỢNG HIỀN QUẬN PHÚ NHUẬN,1,1,30.7 m²,Tây,"Đ.Nguyễn Thượng Hiền, P.5, Q.Phú Nhuận, Hồ Chí Minh","3,2 tỷ","98,3 triệu/m²","104,2 triệu/m²","33,04 triệu/tháng",1,1,54.2 m²,Tây,Đang ở,Sổ hồng,7.03 m,3.08 m,30.7 m²,3 m,1 trệt + 1 lầu,,,True,,,,,,,,,,,,,,
348908,Bán nhà riêng ngay khu chợ Hiệp Thành Quận 12,3,3,76.4 m²,T.Bắc,"Giáng Hương, P.Hiệp Thành, Q.12, Hồ Chí Minh",4 tỷ,"48,9 triệu/m²","52,3 triệu/m²","41,3 triệu/tháng",3,3,76.4 m²,T.Bắc,,Sổ hồng,19.28 m,4 m,76.4 m²,,1 trệt + 1 lầu,,8 m,,True,True,True,True,,True,,,,,,,,
411041,"Bán nhà riêng phường 3, Quận Phú Nhuận- Cách mặt tiền 50m.",1,2,45.8 m²,Đ.Bắc,"Đ.Thích Quảng Đức, P.3, Q.Phú Nhuận, Hồ Chí Minh",4 tỷ,"78,2 triệu/m²","87,3 triệu/m²","41,3 triệu/tháng",1,2,98.6 m²,Đ.Bắc,Đang cho thuê,Sổ hồng,22.12 m,2.8 m,45.8 m²,1.1 m,1 trệt + 2 lầu,,,,True,True,,,,,,,,,,,,
240042,Bán nhà riêng Quận Bình Thạnh - Gần mặt tiền đường - Hẻm Xô Viết Nghệ Tĩnh,2,2,26.9 m²,T.Nam,"Đ.Xô Viết Nghệ Tĩnh, P.26, Q.Bình Thạnh, Hồ Chí Minh","3,48 tỷ","122,9 triệu/m²","129,3 triệu/m²","35,93 triệu/tháng",2,2,51.1 m²,T.Nam,Đang cho thuê,Sổ hồng,8.1 m,2.79 m,26.9 m²,2 m,1 trệt + 1 lầu,,,,True,True,,,,,,True,,,,,,
401473,Bán nhà hẻm xe hơi- cách mặt tiền đường lớn chỉ 500m- phường Long Trường Quận 9,3,2,69 m²,Bắc,"Đ.Nguyễn Duy Trinh, P.Long Trường, Q.9, Hồ Chí Minh","3,6 tỷ","47,3 triệu/m²","52,1 triệu/m²","37,17 triệu/tháng",3,2,100 m²,Bắc,Đang ở,Sổ hồng,12.36 m,5.58 m,69 m²,4 m,1 trệt + 1 lầu,,,,True,True,True,True,True,True,True,True,,,,,,
325604,"Bán nhà hẻm Chu Văn An Quận Bình Thạnh - Khu đông đúc, thích hợp để ở",1,1,25.9 m²,T.Bắc,"Đ.Chu Văn An, P.12, Q.Bình Thạnh, Hồ Chí Minh","3,1 tỷ","112,1 triệu/m²","119,6 triệu/m²",32 triệu/tháng,1,1,58 m²,T.Bắc,,Sổ hồng,7.2 m,4.33 m,25.9 m²,3.5 m,1 trệt + 1 lầu,,,,True,,True,,,,,True,True,,,,,
417215,Bán nhà riêng Quận 12 - Nhà đang cho thuê thu nhập ổn định,6,5,80.7 m²,Tây,"Đ.Thạnh Xuân 33, P.Thạnh Xuân, Q.12, Hồ Chí Minh","3,95 tỷ","44,5 triệu/m²","48,9 triệu/m²","40,78 triệu/tháng",6,5,105.2 m²,Tây,Đang cho thuê,Sổ hồng,15.84 m,5.1 m,80.7 m²,5 m,1 trệt + 1 lầu,,,True,,,,,,,,,,,,,,
345201,CẦN BÁN CĂN NỞ HẬU QUẬN PHÚ NHUẬN,2,2,16.1 m²,T.Bắc,"Đ.Hoàng Văn Thụ, P.8, Q.Phú Nhuận, Hồ Chí Minh","3,18 tỷ",189 triệu/m²,"197,5 triệu/m²","32,83 triệu/tháng",2,2,32.1 m²,T.Bắc,Đang ở,Sổ hồng,5.5 m,2.95 m,16.1 m²,2 m,1 trệt + 2 lầu,,,True,,,,,,,,,,,,,,
415259,"Bán nhà riêng P. Bình Trị Đông A, Quận Bình Tân- Nhà cũ tiện mua sửa theo ý thích",,2,35 m²,Tây,"Đ.Trương Phước Phan, P.Bình Trị Đông, Q.Bình Tân, Hồ Chí Minh","3,35 tỷ",76 triệu/m²,"95,7 triệu/m²","34,58 triệu/tháng",,2,131.2 m²,Tây,,Sổ hồng,8.58 m,4.03 m,35 m²,3.17 m,"1 trệt, 1 tầng thượng + 3 lầu",,,,True,True,,,,True,,,,,,,,
419547,Bán nhà riêng Quận 12 - Hẻm thông 3.5m - Nhà mới đẹp vào ở ngay - Phía sau Galaxy Trung Chánh,2,2,45.5 m²,T.Bắc,"Đ.Đỗ Hành, P.Trung Mỹ Tây, Q.12, Hồ Chí Minh",3 tỷ,"59,7 triệu/m²","65,9 triệu/m²","30,97 triệu/tháng",2,2,83.4 m²,T.Bắc,,Sổ hồng,14.8 m,3.05 m,45.5 m²,3.5 m,1 trệt + 1 lầu,,,,True,True,,True,,True,,,,True,,True,,
416368,Bán nhà hẻm 1 xẹt ngắn Phường Thới An - Quận 12,2,2,36.8 m²,T.Nam,"Đ.Thới An 15, P.Thới An, Q.12, Hồ Chí Minh","3,32 tỷ","84,3 triệu/m²","90,2 triệu/m²","34,27 triệu/tháng",2,2,63.9 m²,T.Nam,Đang ở,Sổ hồng,8 m,5 m,36.8 m²,4 m,1 trệt + 1 lầu,,,,True,True,,,True,True,,,,,,,,
336122,"Bán nhà riêng Phường 15, Quận 8 - Sổ hồng riêng chính chủ",4,3,58.4 m²,Đ.Bắc,"Đ.Bình Đông, P.15, Q.8, Hồ Chí Minh","3,5 tỷ","42,4 triệu/m²","59,9 triệu/m²","36,13 triệu/tháng",4,3,204.4 m²,Đ.Bắc,,Sổ hồng,16.62 m,3.02 m,58.4 m²,2 m,"1 trệt, 1 tầng thượng + 2 lầu",,,,True,True,True,,,True,,,,,,,,
416780,Bán nhà riêng Quận 8 - Hẻm thông - Ra mặt tiền đường chỉ 30m,3,2,35.6 m²,Bắc,"Đ.Dã Tượng, P.10, Q.8, Hồ Chí Minh","3,1 tỷ","82,1 triệu/m²",87 triệu/m²,32 triệu/tháng,3,2,47.1 m²,Bắc,Đang ở,Sổ hồng,11 m,3.95 m,35.6 m²,2.3 m,1 trệt + 1 lầu,,,,True,True,,True,,True,,,,True,,,,
292233,"Bán nhà hẻm xe hơi, 1/, Tân Tạo, quận Bình Tân",2,2,48.1 m²,T.Bắc,"Đ.Lê Đình Cẩn, P.Tân Tạo, Q.Bình Tân, Hồ Chí Minh","3,5 tỷ","66,2 triệu/m²","72,7 triệu/m²","36,13 triệu/tháng",2,2,92.9 m²,T.Bắc,Đang ở,Sổ hồng,12.06 m,4 m,48.1 m²,5 m,1 trệt + 1 lầu,,,,True,True,,,,,,,,True,,,,
414823,BÁN NHÀ HẺM THÔNG THOÁNG PHƯỜNG PHÚ THỌ HÒA QUẬN TÂN PHÚ,4,3,38.4 m²,T.Nam,"Đ.Phú Thọ Hòa, P.Phú Thọ Hòa, Q.Tân Phú, Hồ Chí Minh","3,7 tỷ","83,9 triệu/m²","96,3 triệu/m²","38,2 triệu/tháng",4,3,95 m²,T.Nam,Đang ở,Sổ hồng,5.8 m,6.6 m,38.4 m²,2.2 m,"1 trệt, 1 tầng thượng + 2 lầu",,,,True,True,True,True,True,,True,True,,,,,,
411967,Nhà hẻm thông thoáng khu dân cư hiện hữu quận Gò Vấp,2,2,34.2 m²,Bắc,"Đ.Lê Văn Thọ, P.8, Q.Gò Vấp, Hồ Chí Minh",3 tỷ,"80,9 triệu/m²","87,7 triệu/m²","30,97 triệu/tháng",2,2,68.4 m²,Bắc,Đang ở,Sổ hồng,10.44 m,3.3 m,34.2 m²,3 m,1 trệt + 1 lầu,,,True,,,,,,,,,,,,,,
415168,"Bán nhà riêng Quận 12 - Gần chợ, siêu thị và bến xe",1,1,60.3 m²,T.Bắc,"Đ.Hiệp Thành 26, P.Hiệp Thành, Q.12, Hồ Chí Minh","3,4 tỷ",53 triệu/m²,"56,3 triệu/m²","35,1 triệu/tháng",1,1,60.4 m²,T.Bắc,Đang cho thuê,Sổ hồng,16.15 m,3.8 m,60.3 m²,4.2 m,"1 trệt, 1 lửng",,,,True,True,True,True,,,,,,,,,,
364135,BÁN NHÀ PHÙNG VĂN CUNG PHƯỜNG 7 QUẬN PHÚ NHUẬN,2,2,17.7 m²,Đ.Nam,"Đ.Phùng Văn Cung, P.7, Q.Phú Nhuận, Hồ Chí Minh","3,3 tỷ","175,8 triệu/m²","186,4 triệu/m²","34,07 triệu/tháng",2,2,48.6 m²,Đ.Nam,Đang cho thuê,Sổ hồng,3.64 m,4.45 m,17.7 m²,4.3 m,1 trệt + 2 lầu,,,,True,,True,,,,True,True,,True,,,,
323450,Bán nhà riêng hẻm thông thoáng Phường 3 Quận 8 - Sổ hồng riêng chính chủ,2,2,25 m²,Đ.Bắc,"Đ.Âu Dương Lân, P.3, Q.8, Hồ Chí Minh","3,2 tỷ","122,4 triệu/m²",128 triệu/m²,"33,04 triệu/tháng",2,2,41.1 m²,Đ.Bắc,,Sổ hồng,8 m,3.8 m,25 m²,4 m,1 trệt + 1 lầu,,,,True,True,True,True,True,,,,,,,,,
404641,"Bán nhà riêng quận Gò Vấp - nhà mới sửa lại, thiết kế thoáng mát",2,1,30 m²,Đ.Bắc,"Đ.số 20, P.5, Q.Gò Vấp, Hồ Chí Minh","3,39 tỷ","109,4 triệu/m²",113 triệu/m²,35 triệu/tháng,2,1,31.7 m²,Đ.Bắc,Đang ở,Sổ hồng,12 m,2.5 m,30 m²,4 m,1 trệt + 1 lầu,,,,True,True,True,True,True,,True,True,,,,,,
412143,Bán nhà hẻm xe tải P. Tân Chánh Hiệp Quận 12,1,1,52.9 m²,Bắc,"Đ.Lâm Thị Hố, P.Tân Chánh Hiệp, Q.12, Hồ Chí Minh","3,5 tỷ","66,1 triệu/m²","66,1 triệu/m²","36,13 triệu/tháng",1,1,56.9 m²,Bắc,,Sổ hồng,14.94 m,3.48 m,52.9 m²,6 m,1 trệt,,,True,,,,,,,,,,,,,,
353220,BÁN NHÀ PHƯỜNG 2 QUẬN PHÚ NHUẬN,2,2,32 m²,T.Nam,"Đ.Phan Đình Phùng, P.2, Q.Phú Nhuận, Hồ Chí Minh",4 tỷ,"117,6 triệu/m²",125 triệu/m²,"41,3 triệu/tháng",2,2,64 m²,T.Nam,,Sổ hồng,15.1 m,2.2 m,32 m²,2.5 m,1 trệt + 1 lầu,,,,True,,True,,,,True,True,,,,,,
405047,Bán nhà riêng Huyện Hóc Môn - Hẻm yên tĩnh - Ra đường Lê Thị Hà chỉ 20m,2,1,84.7 m²,T.Nam,"Đ.Ấp Chánh 2, X.Tân Xuân, H.Hóc Môn, Hồ Chí Minh",3 tỷ,"35,4 triệu/m²","35,4 triệu/m²","30,97 triệu/tháng",2,1,33.9 m²,T.Nam,Đang cho thuê,Sổ hồng,23.8 m,3.87 m,84.7 m²,1.8 m,1 trệt,,,,True,True,,True,True,True,,,True,,,,,
312634,Bán nhà hẻm quận Phú Nhuận phường 9,2,2,16.7 m²,Bắc,"Đ.Nguyễn Kiệm, P.9, Q.Phú Nhuận, Hồ Chí Minh","3,5 tỷ","193,8 triệu/m²","209,5 triệu/m²","36,13 triệu/tháng",2,2,52.6 m²,Bắc,,Sổ hồng,5 m,3.35 m,16.7 m²,2.6 m,"1 trệt, 1 tầng thượng + 2 lầu",,,,True,,True,,,,True,True,,,,,,
409525,Bán nhà hẻm an ninh Phường 15 Quận Bình Thạnh,2,3,42.2 m²,Đ.Nam,"Đ.Điện Biên Phủ, P.15, Q.Bình Thạnh, Hồ Chí Minh","3,8 tỷ","83,6 triệu/m²",90 triệu/m²,"39,23 triệu/tháng",2,3,72.6 m²,Đ.Nam,,Sổ hồng,13.4 m,3 m,42.2 m²,1.5 m,1 trệt + 1 lầu,,,True,,,,,,,,,,,,,,
69859,Bán nhà quận Bình Thạnh khu dân cư yên tỉnh - thích hợp đầu tư - để ở,2,2,25.6 m²,T.Bắc,"Đ.Nguyễn Văn Đậu, P.11, Q.Bình Thạnh, Hồ Chí Minh","3,4 tỷ",126 triệu/m²,"132,8 triệu/m²","35,1 triệu/tháng",2,2,51.2 m²,T.Bắc,,Sổ hồng,5.94 m,4.26 m,25.6 m²,2.43 m,1 trệt + 1 lầu,,,,True,,True,,,,,True,True,,,,,
413115,"Bán nhà nguyên căn 1 trệt 1 gác lửng phường Linh Chiểu, quận Thủ Đức",1,1,51.3 m²,T.Bắc,"Đ.Số 10, P.Linh Chiểu, Q.Thủ Đức, Hồ Chí Minh","3,3 tỷ",60 triệu/m²,"64,3 triệu/m²","34,07 triệu/tháng",1,1,60 m²,T.Bắc,,Sổ đỏ,10.27 m,4.75 m,51.3 m²,2 m,"1 trệt, 1 lửng",,,True,,,,,,,,,,,,,,
417607,Propzy Home - Nhà phố xây kiên cố sát mặt tiền Âu Dương Lân - Giá hấp dẫn,4,3,51.7 m²,Đ.Nam,"Đ.Âu Dương Lân, P.3, Q.8, Hồ Chí Minh","5,95 tỷ","103,7 triệu/m²",115 triệu/m²,"61,43 triệu/tháng",4,3,128.6 m²,Đ.Nam,,Sổ hồng,13.74 m,3.87 m,51.7 m²,3 m,"1 trệt, 1 tầng thượng + 2 lầu",,,,True,True,True,True,True,True,True,True,,,,True,,
402404,Propzy Home - Nhà phố mới hẻm xe hơi đường Phan Huy Ích - 2 mặt tiền - Giá hấp dẫn,4,4,49.9 m²,Đ.Bắc,"Đ.Phan Huy Ích, P.14, Q.Gò Vấp, Hồ Chí Minh","6,45 tỷ","114,5 triệu/m²","129,2 triệu/m²","66,59 triệu/tháng",4,4,161 m²,Đ.Bắc,,Sổ hồng,12 m,4 m,49.9 m²,5 m,"1 trệt, 1 tầng thượng + 2 lầu",,,,True,True,True,True,True,,,True,,,,,,
406335,Propzy Home - Nhà phố mới sát trục Quốc lộ 13- Diện tích rộng cho gia đình - Giá hấp dẫn,3,3,50.1 m²,Đ.Nam,"Đ.Số 12, P.Hiệp Bình Phước, Q.Thủ Đức, Hồ Chí Minh","5,35 tỷ","96,3 triệu/m²","106,7 triệu/m²","55,23 triệu/tháng",3,3,135.58 m²,Đ.Nam,,Sổ hồng,11.22 m,4.48 m,50.1 m²,3.1 m,1 trệt + 2 lầu,,,,True,True,True,True,,True,,,,,,,,
416134,Propzy Home - Nhà phố xây kiên cố sát mặt tiền Phùng Văn Cung - Gần Bệnh viện Đa Khoa Hoàn Mỹ Sài Gòn - Giá hấp dẫn.,2,3,22.3 m²,T.Bắc,"Đ.Phùng Văn Cung, P.2, Q.Phú Nhuận, Hồ Chí Minh","5,15 tỷ","219,4 triệu/m²","230,9 triệu/m²","53,17 triệu/tháng",2,3,66.5 m²,T.Bắc,Đang ở,Sổ hồng,5.05 m,4.8 m,22.3 m²,2 m,1 trệt + 2 lầu,,,,True,True,True,True,True,True,True,True,True,True,True,,,
405164,Propzy Home - Nhà phố mới hẻm xe hơi Phan Huy Ích - Diện tích sàn rộng 84.4m2 - Giá hấp dẫn,4,3,84.42 m²,Đ.Nam,"Đ.Phan Huy Ích, P.14, Q.Gò Vấp, Hồ Chí Minh","6,55 tỷ","71,4 triệu/m²","77,5 triệu/m²","67,62 triệu/tháng",4,3,154.57 m²,Đ.Nam,,Sổ hồng,20.08 m,3.7 m,84.42 m²,4 m,1 trệt + 1 lầu,,,,True,True,True,True,True,,,,,,,,,
417834,Propzy Home - Nhà phố xây kiên cố sát mặt tiền Nguyễn Hiền - Gần Bệnh viện Bình Dân - Giá hấp dẫn,4,3,36 m²,T.Bắc,"Đ.Nguyễn Hiền, P.4, Q.3, Hồ Chí Minh","6,65 tỷ","171,4 triệu/m²","184,7 triệu/m²","68,66 triệu/tháng",4,3,105.19 m²,T.Bắc,,Sổ hồng,8.84 m,4.27 m,36 m²,2 m,"1 trệt, 1 tầng thượng + 2 lầu",,6 m,True,,,,,,,,,,,,,,
418289,Propzy Home - Nhà phố xây chất - Xây đúc kiên cố - Giá hấp dẫn - Gần chợ Cây Quéo Quận Phú Nhuận,3,4,28 m²,Đ.Bắc,"Đ.Thích Quảng Đức, P.5, Q.Phú Nhuận, Hồ Chí Minh","5,85 tỷ",187 triệu/m²,"208,9 triệu/m²","60,4 triệu/tháng",3,4,116.9 m²,Đ.Bắc,,Sổ hồng,7 m,3.95 m,28 m²,3.69 m,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
405169,Propzy Home - Nhà phố mới sát mặt tiền Thống Nhất - Gần Lotte Mart - Chiều rộng nhà gần 6m - Giá hấp dẫn,2,2,55 m²,Đ.Nam,"Đ.Số 8, P.11, Q.Gò Vấp, Hồ Chí Minh","5,75 tỷ","99,5 triệu/m²","104,5 triệu/m²","59,36 triệu/tháng",2,2,81.6 m²,Đ.Nam,,Sổ hồng,9.6 m,5.76 m,55 m²,3.4 m,1 trệt + 1 lầu,,,,True,True,True,,True,,,,,,,,,
419025,Propzy Home - Nhà phố xây kiên cố - Gần chợ Vườn Chuối - Khu vực trung tâm thành phố - Giá hấp dẫn.,3,3,24 m²,T.Nam,"Đ.Nguyễn Đình Chiểu, P.4, Q.3, Hồ Chí Minh","6,1 tỷ","232,2 triệu/m²","254,1 triệu/m²","62,98 triệu/tháng",3,3,100 m²,T.Nam,,Sổ hồng,8.69 m,3.37 m,24 m²,2.3 m,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
419226,Propzy Home - Nhà phố xây kiên cố - Gần UBND Phường 11 Quận Bình Thạnh - Giá hấp dẫn.,3,3,27.9 m²,Đ.Bắc,"Đ.Nguyễn Văn Đậu, P.11, Q.Bình Thạnh, Hồ Chí Minh","6,35 tỷ","206,6 triệu/m²","227,5 triệu/m²","65,56 triệu/tháng",3,3,111.1 m²,Đ.Bắc,,Sổ hồng,8.75 m,3.65 m,27.9 m²,2.23 m,"1 trệt, 1 lửng, 1 tầng thượng + 2 lầu",,,True,,,,,,,,,,,,,,
359510,Bán dãy trọ đang cho thuê Quận 12 - hẻm xe hơi - Gần trường Mầm Non Sơn Ca 8,4,4,87.5 m²,Bắc,"Đ.Vườn Lài, P.An Phú Đông, Q.12, Hồ Chí Minh","5,15 tỷ","53,9 triệu/m²","58,8 triệu/m²","53,17 triệu/tháng",4,4,127 m²,Bắc,Đang cho thuê,Sổ hồng,17.47 m,5.03 m,87.5 m²,7.5 m,"1 trệt, 1 lửng",,,,True,True,True,True,True,True,,,True,,,,,
